CRIMEID,REPORTDATE,LATITUDE,LONGITUDE,ADDRESS,WARD,NEARESTINTKEY,NEARESTINTSTREETNAME,location_quality,location_error_type,severity_score,total_fatalities,total_major_injuries,total_minor_injuries,total_injuries,has_pedestrian,has_bicyclist,has_speeding,has_fatality,has_major_injury
63566745399,2025-04-13 16:26:00+00:00,38.882536,-77.017728,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 2,0ee1dabfe1a682cccb52f7a2d46ee327,INTERSTATE 695 I BN,HIGH,NO_ERROR_FLAGGED,6.0,0.0,0.0,2.0,2.0,False,False,False,False,False
63566938861,2025-04-13 17:35:00+00:00,38.901509,-77.051067,900 23RD STREET NW,WARD 2,9f15e4e599203c456ddee5d91dc5c9b9,24TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63567175587,2025-04-13 04:00:00+00:00,38.88945,-76.932123,1 49TH STREET SE,WARD 7,18ed738654aac2e46a140b124fdfe2b3,SYCAMORE RD NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63567383826,2025-04-08 21:55:00+00:00,38.830385,-77.005886,28 BRANDYWINE STREET SE,WARD 8,94b82df629fba4d8cc18d736984ba1cb,1ST ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63567589837,2025-04-13 22:00:00+00:00,38.850148,-76.972547,2244 SAVANNAH TERRACE SE,WARD 8,10b1e7745e3a209c05ad8b695165430f,23RD ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63567663731,2025-04-13 22:00:00+00:00,38.896299,-76.973642,2300 E STREET NE,WARD 7,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63567731340,2025-04-13 22:31:00+00:00,38.882256,-77.016492,600 4TH STREET SW,WARD 6,2b18fd91ba3a517837268b7171b89afb,INTERSTATE 695 I BN,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63567779606,2025-04-12 18:00:00+00:00,38.894928,-76.949299,3943 MINNESOTA AVENUE NE,WARD 7,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63567805944,2025-04-13 22:10:00+00:00,38.99068,-77.034445,8228 EASTERN AVENUE NW,WARD 4,1e69b90597fcd2fc391be1ffdde71720,PORTAL DR NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63567826496,2025-04-13 19:30:00+00:00,38.903116,-77.014925,1050 NEW JERSEY AVENUE NW,WARD 6,7130b7a3b07435f911c04e7285becf94,L ST NW,MEDIUM,BLOCKKEY_ERROR,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63567828064,2025-04-13 23:00:00+00:00,38.907059,-77.047611,2120 N STREET NW,WARD 2,a8534f9e57c45cef4e4188d81871e8f0,21ST ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63567852554,2025-04-13 23:00:00+00:00,38.908573,-77.019901,6TH STREET NW & O STREET NW,WARD 2,67572d2af4f7b7d380a92c4f11808cc0,O ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63568111724,2025-04-13 22:32:00+00:00,38.882091,-77.014182,231 G STREET SW,WARD 6,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63568328305,2025-04-14 00:50:00+00:00,38.897967,-77.031383,619 14TH STREET NW,WARD 2,73cc48060de19dced90b9b1055863420,G ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63568343019,2025-04-13 23:50:00+00:00,38.907482,-77.009187,1300 NORTH CAPITOL STREET NW,WARD 5,55f8763586b916dc226a8f7792aee3cb,NEW YORK AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63568346042,2025-04-14 00:00:00+00:00,38.870942,-77.009456,1515 SOUTH CAPITOL STREET SW,WARD 6,cd3776d30da39fe3e46cabc139d5c246,P ST SW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63568414818,2025-04-13 20:00:00+00:00,38.931551,-77.036189,3301 16TH STREET NW,WARD 1,09a005c53c35f8985fa073f9e6927dd2,PARK RD NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
63568439836,2025-04-14 00:35:00+00:00,38.911351,-77.083991,1609 FOXHALL ROAD NW,WARD 3,5209a3d4a2b795d7418191aec60a4e30,GREENWICH PKWY NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63568484621,2025-04-13 21:45:00+00:00,38.901143,-77.020071,900 6TH STREET NW,WARD 2,d09f923a0041880fea1e91821f79f5b1,I ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63568573661,2025-04-14 00:00:00+00:00,38.952308,-77.012429,"GALLATIN STREET NW & NEW HAMPSHIRE AVENUE NW
WASHINGTON,",WARD 4,35fad87f686bb630b68a2ca6fe4741e8,GALLATIN ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63569234306,2025-04-14 04:30:00+00:00,38.911363,-77.02192,1603 7TH STREET NW,WARD 2,67b492b4f962bd3e428afc7ea8f0b005,Q ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63569348948,2025-04-14 03:53:00+00:00,38.913946,-77.015779,321 FLORIDA AVENUE NW,WARD 5,259d6a5e483f6cd145143e8ac571e787,4TH ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,True,False,False
63569364963,2025-04-14 02:40:00+00:00,38.879968,-76.997836,621 I STREET SE,WARD 6,a12fb5990e0ea3e040429b2d746c5ba2,6TH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63570042309,2025-04-14 03:44:00+00:00,38.924781,-77.036007,2651 16TH STREET NW,WARD 1,c69ece518f5610b99440b7a44e2da70d,FULLER ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False
63570378608,2025-04-14 05:30:00+00:00,38.873966,-76.970587,"MINNESOTA AVENUE SE
WASHINGTON,",WARD 7,4234ddb3e507fb399093e4fb52725769,L'ENFANT SQ SE,HIGH,NO_ERROR_FLAGGED,9.0,0.0,0.0,3.0,3.0,False,False,True,False,False
63570382687,2025-04-14 04:00:00+00:00,38.892998,-76.909582,304 EASTERN AVENUE NE,WARD 7,33df66a802baf590a8efa81a92b4fd69,SOUTHERN AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63572686828,2025-04-14 07:24:00+00:00,38.917859,-77.031952,2021 14TH STREET NW,WARD 1,440cd5c413c6a3f6c6cc586c60883a32,V ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63572712924,2025-04-14 03:24:00+00:00,38.843949,-76.97216,3691 22ND STREET SE,WARD 8,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63572724742,2025-04-14 07:00:00+00:00,38.931018,-77.037953,3173 MOUNT PLEASANT STREET NW,WARD 1,988722bce2ead27deacc97d4b2759503,KILBOURNE PL NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63572825731,2025-04-14 03:06:00+00:00,38.903742,-77.039013,1705 L STREET NW,WARD 2,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63573008661,2025-04-14 10:30:00+00:00,38.900256,-77.015509,303 H STREET NW,WARD 6,80deed1562e0dcf85ed7dca0ee25b5b3,3RD ST NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63573196410,2025-04-14 09:34:00+00:00,38.907251,-77.03653,"SCOTT CIRCLE NW
WASHINGTON,",WARD 2,593fb38cb58e3d08988c61cf00ceb8ca,RHODE ISLAND AVE NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63575043639,2025-04-14 11:01:00+00:00,38.922676,-77.027035,1101 CLIFTON STREET NW,WARD 1,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,10.0,0.0,1.0,0.0,1.0,False,False,False,False,True
63575982233,2025-04-14 12:00:00+00:00,38.907235,-77.001676,301 FLORIDA AVENUE NE,WARD 6,d5d7c855aeaa420429658f311f3d349f,3RD ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63577409147,2025-04-14 13:23:00+00:00,38.909118,-77.003956,300 NEW YORK AVENUE NE,WARD 5,f58d995ee2327b19c0ff94910468b1cd,FLORIDA AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63577497671,2025-04-14 13:40:00+00:00,38.865117,-76.989665,2122 MARTIN LUTHER KING JR AVENUE SE,WARD 8,2aa5714c10c839a1a138234d8cc359df,W ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63577799823,2025-04-14 12:54:00+00:00,38.907243,-77.0427,1300 CONNECTICUT AVENUE NW,WARD 2,5f2ec2e6132a9f9b62c0354df60eced7,N ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63578269436,2025-04-14 14:50:00+00:00,38.92003,-77.032105,1401 FLORIDA AVENUE NW,WARD 1,872a7a70204b9dc55227e7f6ac426abd,14TH ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
63578490979,2025-04-14 16:16:00+00:00,38.910904,-77.00929,6 FLORIDA AVENUE NW,WARD 5,879314a7991a6047f34407e379ba1e9e,FLORIDA AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63578603796,2025-04-14 16:35:00+00:00,38.883999,-77.021907,420 7TH STREET SW,WARD 2,7e4865d868fb71fe0c8bbf8ecfb1e417,E ST SW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63579163105,2025-04-13 14:42:00+00:00,38.892998,-76.909582,304 EASTERN AVENUE NE,WARD 7,33df66a802baf590a8efa81a92b4fd69,SOUTHERN AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63579593001,2025-04-14 18:25:00+00:00,38.964952,-77.0239,738 RITTENHOUSE STREET NW,WARD 4,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False
63579963320,2025-04-11 08:15:00+00:00,38.907241,-77.015812,1256 NEW JERSEY AVENUE NW,WARD 6,1c560002a6c2eb591f4b285dc37d39fd,N ST NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63580038501,2025-04-14 19:55:00+00:00,38.901531,-77.025789,960 NEW YORK AVENUE NW,WARD 2,55fa1e2eec2aa93dd55b4c78ce3ae127,I ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63580164791,2025-04-14 18:14:00+00:00,38.917211,-77.035437,1517 U STREET NW,WARD 1,e6e09304618d6867724677395892b175,15TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63580459395,2025-04-14 17:40:00+00:00,38.883106,-76.957871,3375 MINNESOTA AVENUE SE,WARD 7,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63580608132,2025-04-14 18:25:00+00:00,38.895475,-77.034097,1500 E STREET NW,WARD 2,2dc3ecc59242ba748ed141411dbd5d31,15TH ST NW,HIGH,NO_ERROR_FLAGGED,10.0,0.0,1.0,0.0,1.0,False,False,False,False,True
63580617347,2025-04-14 12:10:00+00:00,38.892998,-76.909582,304 EASTERN AVENUE NE,WARD 7,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63580646694,2025-04-14 20:08:00+00:00,38.929857,-77.032172,1381 KENYON STREET NW,WARD 1,753788b3247a705c07f28aa22372fbab,14TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63580719765,2025-04-08 18:00:00+00:00,38.853678,-76.969554,2455 ALABAMA AVENUE SE,WARD 8,dc3e3dd470e83e52c3895643c0347838,JASPER ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63580833914,2025-04-14 21:30:00+00:00,38.908323,-76.98092,1375 MOUNT OLIVET ROAD NE,WARD 5,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63580961394,2025-04-14 19:50:00+00:00,38.930249,-77.013343,102 IRVING STREET NW,WARD 5,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63581184440,2025-04-14 22:10:00+00:00,38.894102,-77.044545,"VIRGINIA AVENUE NW
WASHINGTON,",WARD 2,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63581299194,2025-04-10 22:37:00+00:00,38.911113,-77.008637,1601 LINCOLN ROAD NE,WARD 5,be398cb31b7a5a33350c59881ba04c92,Q ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63581301839,2025-04-14 20:09:00+00:00,38.904319,-76.92445,1020 EASTERN AVENUE NE,WARD 7,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63625078580,2025-04-18 21:05:00+00:00,38.932585,-77.023738,3420 GEORGIA AVENUE NW,WARD 1,10c8af2c11f41a6929c2f1d6877fafbe,PARK RD NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63625168180,2025-04-18 19:10:00+00:00,38.921345,-77.018345,400 COLLEGE STREET NW,WARD 1,359d8a89455578b847907d0ded6a48c8,4TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63625481713,2025-04-18 19:40:00+00:00,38.874467,-76.973704,2200 FAIRLAWN AVENUE SE,WARD 8,bab0627e3974628730209d498841088e,PENNSYLVANIA AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63625495489,2025-04-18 19:00:00+00:00,38.905157,-77.046114,1155 21ST STREET NW,WARD 2,6dfd853c6a7561632679363daf02f2e8,M ST NW,HIGH,NO_ERROR_FLAGGED,10.0,0.0,1.0,0.0,1.0,True,False,False,False,True
63625601793,2025-04-18 19:43:00+00:00,38.890107,-76.937252,4510 EAST CAPITOL STREET NE,WARD 7,8b09b18892e745bbe80a0251acb91d2a,41ST ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63625831920,2025-04-18 21:50:00+00:00,38.91011,-77.009664,1514 NORTH CAPITOL STREET NW,WARD 5,9e8c925f188583a86d9097dd5747b2a3,BATES ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63626299380,2025-04-18 23:10:00+00:00,38.925745,-77.031984,"14TH STREET NW
WASHINGTON,",WARD 1,680a387e0d7c74dde4ab18bb2d672e8e,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63626455458,2025-04-18 18:27:00+00:00,38.882843,-76.942705,473 BURBANK STREET SE,WARD 7,586728c143c8e2dedacee6707dee748d,TEXAS AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63626497770,2025-04-18 19:05:00+00:00,38.899006,-77.041705,701 18TH STREET NW,WARD 2,71e97dc5369f0ec2adcdc955402a1ab6,PENNSYLVANIA AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63626617503,2025-04-18 17:30:00+00:00,38.877524,-76.994203,819 L STREET SE,WARD 6,46e566ad5d1888b6f81ce576804dfb6f,9TH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63626645757,2025-04-18 04:00:00+00:00,38.911128,-77.038759,1700 Q STREET NW,WARD 2,f3630c887c7f666c055c448e0b91a7cb,Q ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63582587542,2025-04-13 18:30:00+00:00,38.861921,-76.993478,2442 MARTIN LUTHER KING JR AVENUE SE,WARD 8,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63582620232,2025-04-15 01:15:00+00:00,38.922728,-77.022315,2500 GEORGIA AVENUE NW,WARD 1,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63582782434,2025-04-15 00:15:00+00:00,38.827937,-76.99267,860 SOUTHERN AVENUE SE,WARD 8,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,10.0,0.0,1.0,0.0,1.0,True,False,False,False,True
63582854963,2025-04-15 03:07:00+00:00,38.910267,-77.023969,1523 9TH STREET NW,WARD 2,26a011133ca0da333a8bbdda24e8e293,P ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63582880955,2025-04-15 03:59:00+00:00,38.835665,-77.002659,3814 2ND STREET SE,WARD 8,d159f39163178a06457bb475e27eedb5,MISSISSIPPI AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63582882104,2025-04-15 04:05:00+00:00,38.914829,-77.034326,1821 15TH STREET NW,WARD 2,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63582882128,2025-04-15 03:30:00+00:00,38.863177,-76.99148,2309 MARTIN LUTHER KING JR AVENUE SE,WARD 8,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63583387085,2025-04-15 04:00:00+00:00,38.920239,-76.958745,2250 SOUTH DAKOTA AVENUE NE,WARD 5,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,13.0,0.0,1.0,1.0,2.0,False,False,False,False,True
63584663079,2025-04-15 05:13:00+00:00,38.876902,-77.009263,1109 SOUTH CAPITOL STREET SW,WARD 6,6ec63aa2c988ab438d12c8035ec806ee,K ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63584795337,2025-04-15 05:45:00+00:00,38.846391,-76.977436,1824 SAVANNAH STREET SE,WARD 8,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63585127273,2025-04-15 10:10:00+00:00,38.861674,-76.997716,1126 SUMNER ROAD SE,WARD 8,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63585235691,2025-04-15 11:20:00+00:00,38.903168,-77.03052,1301 K STREET NW,WARD 2,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63586201284,2025-04-15 13:24:00+00:00,38.917174,-76.972584,1925 BLADENSBURG ROAD NE,WARD 5,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63586319289,2025-04-15 14:30:00+00:00,38.882481,-76.994975,504 8TH STREET SE,WARD 6,5783295c7042615f57ea5cceecd38eb8,E ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63586567819,2025-04-15 13:40:00+00:00,38.892092,-77.05546,"ROCK CREEK & POTOMAC PARKWAY NW
WASHINGTON,",WARD 2,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63586602366,2025-04-15 14:00:00+00:00,38.864555,-76.992333,1101 CHICAGO STREET SE,WARD 8,2c7de33ba6a37f4bdf8a532ce7ab01ca,RAILROAD AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63586736672,2025-04-15 14:50:00+00:00,38.917389,-77.049438,2139 WYOMING AVENUE NW,WARD 2,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63586940042,2025-04-15 12:10:00+00:00,38.907275,-77.081404,1407 FOXHALL ROAD NW,WARD 3,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
63587672427,2025-04-15 17:21:00+00:00,38.927156,-77.07201,3612 MASSACHUSETTS AVENUE NW,WARD 3,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63588167665,2025-04-15 18:36:00+00:00,38.927157,-77.021463,533 GRESHAM PLACE NW,WARD 1,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63588395522,2025-04-15 18:45:00+00:00,38.910732,-76.997817,401 NEW YORK AVENUE NE,WARD 5,af8af1c50ef2f0458559493f655a3187,4TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63588578439,2025-04-15 18:57:00+00:00,38.912254,-77.022091,701 RHODE ISLAND AVENUE NW,WARD 2,65acdfc31a1e695d42b471c5fa079105,7TH ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
63589108474,2025-04-15 19:22:00+00:00,38.927106,-77.022523,2837 GEORGIA AVENUE NW,WARD 1,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63589196177,2025-04-15 20:42:00+00:00,38.900709,-77.026189,1000 I STREET NW,WARD 2,aa89cf6d9561f6d8819c2afeed4fa44b,H ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63589324945,2025-04-15 19:50:00+00:00,38.901631,-77.028559,1201 I STREET NW,WARD 2,8d4d8076bafbfb58e605de8ac4254e0b,K ST NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63589473154,2025-04-15 19:55:00+00:00,38.900726,-76.938862,4400 NANNIE HELEN BURROUGHS AVENUE NE,WARD 7,0c9ad34a067735125f136f7029979ba0,44TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63589934045,2025-04-15 14:00:00+00:00,38.905643,-77.020176,602 M STREET NW,WARD 2,7d944cc9b76329737b3f2a0d1a0d8b67,6TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63590163932,2025-04-15 20:45:00+00:00,38.902521,-77.019907,"6TH STREET NW & K STREET NW
WASHINGTON,",WARD 2,dbe347a270c0f437d48c441f15643bcf,K ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
63590189252,2025-04-15 20:42:00+00:00,38.904421,-77.010273,60 L PLACE NW,WARD 6,5f7513a9740485d26d770028cef660b8,M ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False
63590276404,2025-04-15 19:00:00+00:00,38.903116,-77.014925,1050 NEW JERSEY AVENUE NW,WARD 6,7130b7a3b07435f911c04e7285becf94,L ST NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63590339892,2025-04-15 23:00:00+00:00,38.921339,-76.952273,2460 MARKET STREET NE,WARD 5,2eeb101b00989057f38559d0f1846bea,FORT LINCOLN DR NE,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63590342485,2025-04-15 18:30:00+00:00,38.920625,-77.02201,2334 GEORGIA AVENUE NW,WARD 1,b49bdd0ac57dca0376007f1e4dd132c7,BARRY PL NW,HIGH,NO_ERROR_FLAGGED,10.0,0.0,1.0,0.0,1.0,False,True,False,False,True
63590448454,2025-04-15 21:00:00+00:00,38.879322,-76.981993,1600 PENNSYLVANIA AVENUE SE,WARD 6,4711a6955a862a0fa7fd15d260190e0f,BARNEY CIR SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63590572218,2025-04-15 21:58:00+00:00,38.865428,-76.987722,2101 13TH STREET SE,WARD 8,76731604a802bd4d4802bbc8b8c78110,U ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False
63590577973,2025-04-15 21:40:00+00:00,38.905077,-77.009647,1140 NORTH CAPITOL STREET NW,WARD 6,c8766e0d8deca92d6c36937535d8a686,PIERCE ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63590643818,2025-04-15 19:23:00+00:00,38.91392,-77.052602,24TH STREET NW,WARD 2,586103bfdabec04fe14b169d106cdcc2,S ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
63590759719,2025-04-15 22:44:00+00:00,38.873351,-76.978152,1901 NAYLOR ROAD SE,WARD 8,577fdbdbebc98c00ad7f5e3e3d440b76,FAIRLAWN AVE SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
63590762907,2025-04-15 21:04:00+00:00,38.903999,-76.985205,1311 OATES STREET NE,WARD 5,bff441f550c683396ecf0c3b2cbd2e8e,ORREN ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
